episode,category,split,policy,success,reason,lift_height,grasp_x,grasp_y,grasp_z,grasp_yaw,grasp_width,final_gripper_width,object_displacement,sampler_mode,settle_displacement
93,ellipsoid,unseen,heuristic,True,success,0.19417701326177655,0.5428636058845938,-0.03749635221726872,0.413005246296525,-1.012073896189598,0.0521026183254648,0.05378559532793038,0.003311125407624855,,6.937727881321022e-06
94,l_shape,unseen,heuristic,True,success,0.19521299299539413,0.6101984445898997,-0.1381329400275355,0.41100000000000003,-0.578573467896236,0.04419957694791319,0.031075780574879783,0.016003645284063277,,6.150069997474542e-08
95,t_shape,unseen,heuristic,False,closed_empty,3.4653491187697227e-10,0.5471967588641892,-0.13914790596883742,0.4127971962839365,-1.3939443795816011,0.02658362250054,2.496126659886875e-07,0.00399509924262762,,4.88320289252536e-08
96,mug,unseen,heuristic,True,success,0.17532718205394826,0.571620459578649,0.030401076602520557,0.4433921629190445,-0.2011843345459816,0.050618572381146566,0.048936445415983125,0.004462239801266391,,3.6801364409639665e-07
97,l_shape,unseen,heuristic,False,closed_empty,3.485479127540714e-10,0.5430868544400725,-0.12450312908292464,0.4111609593778849,1.2643297945141114,0.008,5.675497003155034e-09,0.024433442138300798,,4.7440728671479784e-08
98,t_shape,unseen,heuristic,True,success,0.19668968289472832,0.5004282256248052,0.12240585301698646,0.41100000000000003,-1.135245900599024,0.03033930286139474,0.026932257488323515,0.001958530900285886,,2.2692525410889295e-11
99,dumbbell,unseen,heuristic,True,success,0.17329906480109625,0.5250436196467658,0.03387716075913646,0.41100000000000003,1.3197082284331558,0.015646401997212213,0.012049597096711304,0.00682901420504549,,0.0
100,t_shape,unseen,heuristic,True,success,0.19206574998937553,0.4743108050969971,0.09011372915683166,0.41100000000000003,-1.0306234392670457,0.024869102894277476,0.02281288763988489,0.008501070862110424,,8.737583899358983e-10
101,dumbbell,unseen,heuristic,True,success,0.19353375827002506,0.551085324263943,0.12129037522258462,0.41100000000000003,1.3933995172779445,0.016573762668771592,0.014817220140959908,0.0023159798809752733,,0.0
102,l_shape,unseen,heuristic,False,closed_empty,3.558094929800859e-10,0.5551183846984804,0.008610761165429892,0.41100000000000003,0.6292437719395618,0.03467282867326401,7.991078480185249e-08,0.0199845045227971,,5.3296927376189266e-08
103,t_shape,unseen,heuristic,True,success,0.18769722218845863,0.5282788153048302,-0.15460585851593153,0.41100000000000003,-0.5525316688563731,0.027930600919678583,0.024489296814884154,0.002227802904950316,,5.7126901006650444e-08
104,dumbbell,unseen,heuristic,True,success,0.1560462237491846,0.571243781682632,0.06819099969280919,0.41100000000000003,0.17908216016729828,0.015647889411470047,0.009272239294454261,0.003728271048704447,,0.0
105,mug,unseen,heuristic,True,success,0.18898399671368543,0.46246340402977976,-0.07383468494680527,0.4292506629228592,-0.9040485584518057,0.046343472586360374,0.045609474497154835,0.004766069306022929,,1.2445706859857884e-06
106,sphere,seen,heuristic,True,success,0.175734495766171,0.5162165711621964,0.09950581935118843,0.42379310585558416,0.038363414627177406,0.05578792135935284,0.05350907241207868,0.00031586496093170493,,0.0
107,cylinder,seen,heuristic,True,success,0.1794663642203423,0.5747215803582215,0.11806084591605284,0.4575812870264053,-0.27649963331124816,0.06182412227887232,0.06289649839272032,0.00029792649762506817,,1.141647923603827e-07
108,dumbbell,unseen,heuristic,True,success,0.19578703896634964,0.5169517433095933,0.1278332288289723,0.4113328293710947,1.2224282078722717,0.018508828550076347,0.019127546923699723,0.0012192338511584943,,0.0
109,cylinder,seen,heuristic,True,success,0.1845268724625807,0.6399360626358913,-0.0621932218834044,0.4216653094440699,1.007406479043592,0.04146214792226959,0.04050439757868422,0.0005152485844361781,,6.860536208662959e-07
110,l_shape,unseen,heuristic,False,closed_empty,0.024472046098752254,0.5222418450784266,0.04909607537140881,0.41100000000000003,-0.8603183428901797,0.008,7.645515964015342e-05,0.03823034990513253,,4.854694948935512e-08
111,sphere,seen,heuristic,False,closed_empty,0.053087760752189295,0.6417808424998113,-0.143944076426363,0.4227488473802805,0.5818331068667684,0.05209299283893381,6.294852494510046e-05,0.2972693705342992,,0.0
112,capsule,seen,heuristic,True,success,0.19725059735631534,0.5507101088378443,-0.09601490348409016,0.41100000000000003,-0.4393889837730125,0.02403394626842051,0.024130014402194894,0.00105051987732262,,6.01568835331972e-08
113,ellipsoid,unseen,heuristic,True,success,0.18589842211421076,0.458610283298047,-0.13583530016862694,0.41100000000000003,-1.034133484031703,0.04024624879091647,0.03792574193260913,0.0035462139148136392,,9.83892555680584e-06
114,sphere,seen,heuristic,True,success,0.18629486556023145,0.5850669002755167,0.09036633368452192,0.42315883792936804,-0.48427666918022894,0.05495038303436938,0.055846623842790766,0.0006099288447558783,,0.0
115,t_shape,unseen,heuristic,True,success,0.19837232633778135,0.6284344659244985,-0.1465685448270274,0.41100000000000003,-1.3954193006662026,0.03307300748259359,0.05632343730291778,0.005729834941116307,,5.647682361964612e-08
116,cylinder,seen,heuristic,True,success,0.1806008788003614,0.5043367210619196,0.16078502326951533,0.42099401213228704,0.22128353536448753,0.06533093007510254,0.06532812792971313,0.00018251728428844878,,6.681393349795019e-05
117,t_shape,unseen,heuristic,True,success,0.19507768761920363,0.5808843327462487,0.02912223567321375,0.41100000000000003,-1.0612380073751444,0.029045884861332402,0.0279363180717197,0.0029528233164424393,,4.970865603923148e-08
118,box,seen,heuristic,True,success,0.1938705908216034,0.5769064186672955,-0.04855553146436401,0.44770584046840667,0.8367820531108627,0.034365858388939866,0.03278793542012522,0.0033741296538372604,,0.0
119,cylinder,seen,heuristic,True,success,0.17889040375307136,0.44608448792192346,-0.15598824771971317,0.4258588345348835,-0.5487267701880789,0.05833384232954974,0.06050194874487079,0.0007964762338310169,,7.936747135578589e-08
120,sphere,seen,heuristic,True,success,0.18636369511828427,0.5395829733589248,-0.08998731495972351,0.4184793368726969,0.0,0.044993657479861726,0.046591400989873195,1.4527932190882239e-05,,0.0
121,mug,unseen,heuristic,True,success,0.19269080732692734,0.5893413279734876,-0.009812391601956254,0.4317237490415573,-0.2108601587634702,0.04418637809523675,0.04371461300118058,0.009351892687063674,,9.828747486925003e-07
122,capsule,seen,heuristic,True,success,0.1887561998314693,0.5447126408947055,-0.10243361833445018,0.41311298169195654,-0.2694736111946927,0.03778409258091466,0.03623429611408144,0.007357136125917927,,3.9256580808568364e-08
123,ellipsoid,unseen,heuristic,True,success,0.18776567767647823,0.46646109555230225,-0.03073013839466282,0.4127141670137644,-0.6485065484639954,0.03681997494716996,0.03686652402468204,0.0034679272851444202,,1.9560104093285883e-05
124,t_shape,unseen,heuristic,True,success,0.1900303879583643,0.605821774897193,-0.13084711793276113,0.4112180606275797,0.2406059453631335,0.026746836686230284,0.024319074650663415,0.0007580321177284285,,4.678231057230399e-08
125,capsule,seen,heuristic,True,success,0.19378089158143863,0.5375994928277329,-0.04404187670730687,0.41335226453840734,0.3835196133599714,0.03570841682718048,0.036562401050633964,0.001996085944797916,,4.7019636064628663e-08
126,sphere,seen,heuristic,True,success,0.17551610851785476,0.5097506475380578,-0.09772065539149792,0.4221423850208521,-0.18928755836874167,0.05123547002826359,0.04963829585573967,0.0003052848108964581,,0.0
127,dumbbell,unseen,heuristic,False,closed_empty,6.699456106540325e-07,0.580772684290929,-0.06967949544391872,0.41137395657598974,-1.0279508012806358,0.02056209523218231,3.8086959913393303e-07,0.0019930848853887146,,0.0
128,mug,unseen,heuristic,True,success,0.18225398799948012,0.5621789667739818,-0.06634717680343273,0.448585724234581,0.056823251245482265,0.050988195600220346,0.04868864394325708,0.002278690949522698,,6.630111516256438e-07
