episode,category,split,policy,success,reason,lift_height,grasp_x,grasp_y,grasp_z,grasp_yaw,grasp_width,final_gripper_width,object_displacement,sampler_mode,settle_displacement
10,l_shape,unseen,oracle,False,closed_empty,0.02848218042171602,0.4893752479628583,0.11593030487050823,0.41100000000000003,-0.6972858904052495,0.033138976046050025,2.8428166567936743e-05,0.07954919290154325,,2.1614503310953507e-10
11,cylinder,seen,oracle,True,success,0.18317161643597163,0.45461241438620886,-0.07303217915944189,0.43726129555609583,1.0428932736075591,0.04926035499092436,0.04917020005580247,0.002432651469920545,,4.3140158610985704e-07
12,t_shape,unseen,oracle,True,success,0.17876717269372022,0.5846787953694573,0.047115703455195,0.4115286164724688,0.0644912338643735,0.02908575290625104,0.028929571491840465,0.008965149482336352,,4.4973328438009836e-08
13,sphere,seen,oracle,True,success,0.18076723742497175,0.4506127056170327,0.06158389470498288,0.4218545105294081,0.9284026505921839,0.053988385949714154,0.05226971750854083,0.001216951513245601,,0.0
14,t_shape,unseen,oracle,True,success,0.1938354862247662,0.5110114926896108,-0.049306014858320577,0.41100000000000003,0.4855488616163597,0.030930427594283473,0.030911778881647523,0.0008975858336219778,,6.792738902365917e-11
15,dumbbell,unseen,oracle,True,success,0.1886314674250119,0.523778392589802,0.0041956675330909205,0.41100000000000003,-0.9220992614703354,0.02169044688889924,0.021659195045041713,0.0009578243721212656,,1.734723475976807e-18
16,cylinder,seen,oracle,True,success,0.19280553644204318,0.6345626199460255,-0.11438192657134935,0.4189659510862982,-0.4230057106373428,0.045025193173570066,0.04465719161188692,0.00015832166107922983,,4.431980980553168e-08
17,dumbbell,unseen,oracle,True,success,0.18559794293710097,0.4677929051743133,0.06157374969525639,0.41100000000000003,0.2897660086752629,0.021682082015244707,0.021672364750913206,0.0006092220189718579,,0.0
18,ellipsoid,unseen,oracle,True,success,0.1914574869359406,0.48512394190406327,0.011338318642998299,0.4223586683571797,0.5362049005901808,0.05661856168888242,0.05593637941907781,0.0005358595191868634,,2.3416276521791983e-05
19,capsule,seen,oracle,True,success,0.18749811288965268,0.5484180044317608,-0.12048288463379113,0.41153177694710275,0.9884361425195753,0.03315132525696947,0.03313310063509055,0.0010645455007434774,,4.116012399981739e-08
20,cylinder,seen,oracle,True,success,0.19299968557773872,0.6008189104115546,0.02511454128967265,0.4602581852294426,-0.05022044560424832,0.02663206071917432,0.026060750190984874,1.1199107371707615e-05,,1.1202604973434785e-07
21,sphere,seen,oracle,True,success,0.19044235833888684,0.5949380996806106,0.11150241031217606,0.423193094939447,-1.2097128854115695,0.05658543807298877,0.05606942366627322,0.0016715732100842035,,0.0
22,cylinder,seen,oracle,True,success,0.1925969850872601,0.5233996700127187,0.037408516636331934,0.4327352280202349,-0.33336526117031084,0.06123848319728127,0.0609204634739936,0.00038492073973850084,,4.79995578937451e-08
23,l_shape,unseen,oracle,True,success,0.19444212488589396,0.6356739123989535,0.02680006334911199,0.41100000000000003,0.5850283048590783,0.023867945794559604,0.023899550238488616,0.0003735427776461354,,5.070322008197165e-08
24,box,seen,oracle,True,success,0.19768773412910645,0.6005160625844901,-0.128190940427051,0.41120397448688106,-0.647082146653958,0.03769049182629391,0.03760112660899744,0.0003671700244077974,,0.0
25,cylinder,seen,oracle,True,success,0.17218894256383493,0.49289096616995176,0.023352764051748118,0.46334426321348754,0.753443164818969,0.05484784125172541,0.0546428640653341,0.0037643162692520436,,1.5031758020242484e-08
26,cylinder,seen,oracle,True,success,0.1836836401124628,0.5689683713530236,-0.020950746137461555,0.45208921986910855,-0.8450816873419926,0.0430653172939888,0.04284239190472712,0.0050483647336435405,,3.376556216361563e-08
27,mug,unseen,oracle,True,success,0.17879887986716192,0.49893270385573874,0.04138970770818802,0.4262850611356557,-1.492996710996338,0.05643824863230836,0.05628898457674677,0.0048191353884179874,,6.26794258125282e-07
28,capsule,seen,oracle,True,success,0.18856544991199026,0.5415883170101758,0.11055646402726693,0.41906156088502783,-0.5080243003505198,0.04821523630353995,0.048181058973189514,0.002108966903882996,,3.314753056970924e-08
29,dumbbell,unseen,oracle,True,success,0.1869513311488472,0.5548847929621159,-0.050403221411205346,0.41100000000000003,0.93521095236148,0.020998383736766938,0.020977545115696383,0.0010737747557839554,,0.0
